CustomerID,LastPurchase,FirstPurchase,Frequency,Monetary,Recency,TenureDays,AvgOrderValue,R_Score,F_Score,M_Score,RFM_Score,Segment,Decile
13549,2011-11-14 09:20:00,2011-04-11 13:42:00,7,918.2,26,216,131.17142857142858,4,1,3,8,New / Promising,5
13551,2011-01-24 14:46:00,2011-01-24 14:46:00,1,91.80000000000001,319,0,91.80000000000001,1,4,5,10,Can't Lose Them,10
13552,2011-10-04 15:19:00,2011-01-28 10:10:00,12,3740.07,66,249,311.6725,3,1,1,5,Needs Attention,1
13555,2011-09-27 12:36:00,2011-05-22 11:06:00,4,4098.88,74,128,1024.72,2,2,1,5,Lost / Low Value,1
13557,2011-11-11 15:24:00,2011-03-04 12:14:00,2,584.06,28,252,292.03,4,3,3,10,Needs Attention,6
13558,2011-12-04 11:24:00,2011-10-02 13:01:00,4,594.52,6,62,148.63,5,2,3,10,New / Promising,6
13560,2011-12-02 13:11:00,2011-12-02 13:11:00,1,171.42000000000002,7,0,171.42000000000002,5,4,5,14,Champions,9
13561,2011-05-08 12:39:00,2011-05-08 12:39:00,1,141.85999999999999,216,0,141.85999999999999,1,4,5,10,Can't Lose Them,10
13562,2011-09-19 10:51:00,2011-04-08 12:42:00,3,1799.33,82,163,599.7766666666666,2,2,2,6,Lost / Low Value,3
13563,2011-09-16 14:45:00,2011-07-22 17:21:00,2,777.53,84,55,388.765,2,3,3,8,At Risk,5
13564,2011-07-18 14:33:00,2010-12-06 17:26:00,3,1724.67,144,223,574.89,2,2,2,6,Lost / Low Value,3
13565,2011-11-20 14:33:00,2011-01-09 14:28:00,2,240.22,19,315,120.11,4,3,5,12,Needs Attention,9
13566,2011-10-30 11:59:00,2011-09-18 12:40:00,2,856.84,41,41,428.42,3,3,3,9,Needs Attention,5
13568,2011-06-19 14:42:00,2011-06-19 14:42:00,1,187.05,173,0,187.05,2,4,5,11,Can't Lose Them,9
13569,2011-11-22 13:07:00,2010-12-07 12:29:00,2,338.62,17,350,169.31,4,3,4,11,Needs Attention,8
13570,2011-04-10 13:36:00,2011-04-10 13:36:00,1,239.49,243,0,239.49,1,4,5,10,Can't Lose Them,9
13571,2011-11-27 10:47:00,2011-03-31 12:43:00,12,2088.94,13,240,174.07833333333335,5,1,1,7,New / Promising,2
13572,2011-05-18 11:59:00,2011-05-18 11:59:00,1,1384.25,206,0,1384.25,1,4,2,7,At Risk,3
13573,2011-10-20 14:33:00,2011-03-31 14:47:00,2,290.25,50,202,145.125,3,3,4,10,Needs Attention,8
13575,2011-11-16 13:14:00,2011-06-16 14:24:00,5,732.0699999999999,23,152,146.414,4,2,3,9,New / Promising,5
13576,2011-11-29 15:34:00,2010-12-01 17:24:00,18,6717.34,10,362,373.18555555555554,5,1,1,7,New / Promising,1
13577,2011-11-14 15:19:00,2011-04-12 10:33:00,4,1687.6000000000001,25,216,421.90000000000003,4,2,2,8,New / Promising,3
13579,2011-11-25 08:41:00,2010-12-05 16:10:00,2,467.04,15,354,233.52,4,3,4,11,Needs Attention,7
13581,2011-02-03 14:41:00,2011-02-03 14:41:00,1,118.0,309,0,118.0,1,4,5,10,Can't Lose Them,10
13583,2011-07-07 10:40:00,2011-07-07 10:40:00,1,781.03,156,0,781.03,2,4,3,9,At Risk,5
13584,2011-02-06 12:49:00,2011-02-06 12:49:00,1,142.4,307,0,142.4,1,4,5,10,Can't Lose Them,10
13587,2011-10-07 12:31:00,2011-10-07 12:31:00,1,712.4,64,0,712.4,3,4,3,10,Needs Attention,5
13588,2011-11-24 10:42:00,2011-03-29 15:53:00,9,2478.95,16,239,275.43888888888887,4,1,1,6,New / Promising,2
13589,2011-11-25 12:10:00,2011-06-13 12:44:00,2,379.65,15,164,189.825,4,3,4,11,Needs Attention,7
13590,2011-11-28 12:54:00,2011-02-09 13:25:00,6,1981.92,11,291,330.32,5,1,2,8,New / Promising,3
13591,2011-10-06 12:26:00,2011-03-18 12:18:00,3,1117.13,65,202,372.3766666666667,3,2,2,7,Needs Attention,4
13592,2011-11-04 09:49:00,2011-03-20 14:01:00,4,247.95999999999998,36,228,61.989999999999995,3,2,5,10,Needs Attention,9
13593,2011-08-23 13:35:00,2011-01-07 16:32:00,5,2011.88,108,227,402.37600000000003,2,2,2,6,Lost / Low Value,3
13594,2011-10-18 10:19:00,2011-10-18 10:19:00,1,396.97,53,0,396.97,3,4,4,11,Needs Attention,7
13596,2011-12-04 12:01:00,2011-11-27 11:57:00,2,664.11,6,7,332.055,5,3,3,11,Needs Attention,6
13598,2011-10-23 14:28:00,2011-10-23 14:28:00,1,160.04,47,0,160.04,3,4,5,12,Needs Attention,9
13599,2011-12-08 16:10:00,2010-12-08 10:11:00,21,5149.92,1,365,245.2342857142857,5,1,1,7,New / Promising,1
13600,2011-01-31 15:27:00,2011-01-31 15:27:00,1,219.52,312,0,219.52,1,4,5,10,Can't Lose Them,9
13601,2011-10-25 17:31:00,2011-05-12 16:52:00,2,693.32,45,166,346.66,3,3,3,9,Needs Attention,5
13602,2011-10-06 11:47:00,2011-10-06 11:47:00,1,428.89,65,0,428.89,3,4,4,11,Needs Attention,7
13603,2011-11-13 15:57:00,2011-11-13 15:57:00,1,164.34,26,0,164.34,4,4,5,13,Champions,9
13606,2011-11-10 17:46:00,2011-02-01 11:42:00,3,276.75,29,282,92.25,4,2,4,10,Needs Attention,8
13607,2011-10-30 16:17:00,2011-10-30 16:17:00,1,675.51,40,0,675.51,3,4,3,10,Needs Attention,5
13610,2011-11-27 15:38:00,2011-02-27 14:44:00,7,1082.33,12,273,154.6185714285714,5,1,2,8,New / Promising,4
13611,2011-09-11 14:51:00,2010-12-15 10:31:00,3,1154.4,89,270,384.8,2,2,2,6,Lost / Low Value,4
13614,2011-11-15 14:47:00,2011-01-13 12:37:00,4,1585.46,24,306,396.365,4,2,2,8,New / Promising,3
13615,2011-01-25 08:21:00,2011-01-25 08:21:00,1,417.69,319,0,417.69,1,4,4,9,Can't Lose Them,7
13617,2011-10-30 13:50:00,2011-06-12 12:55:00,3,544.18,40,140,181.39333333333332,3,2,3,8,Needs Attention,6
13618,2011-06-19 11:09:00,2011-06-19 11:09:00,1,177.34,174,0,177.34,2,4,5,11,Can't Lose Them,9
13621,2011-08-15 08:26:00,2011-08-15 08:26:00,1,213.85,117,0,213.85,2,4,5,11,Can't Lose Them,9
13623,2011-11-09 12:00:00,2011-02-15 13:08:00,5,727.74,31,266,145.548,4,2,3,9,New / Promising,5
13626,2011-04-01 10:05:00,2011-04-01 10:05:00,1,257.23,253,0,257.23,1,4,4,9,Can't Lose Them,8
13627,2011-10-11 14:20:00,2010-12-17 09:52:00,5,1638.47,59,298,327.694,3,2,2,7,Needs Attention,3
13629,2011-11-16 13:21:00,2011-01-05 12:09:00,11,7792.36,23,315,708.3963636363636,4,1,1,6,New / Promising,1
13630,2011-12-04 15:16:00,2011-02-27 12:49:00,7,2031.78,5,280,290.2542857142857,5,1,2,8,New / Promising,3
13631,2011-09-01 09:57:00,2011-03-17 17:13:00,11,3070.42,100,167,279.1290909090909,2,1,1,4,Lost / Low Value,2
13632,2011-11-15 10:51:00,2011-04-10 15:07:00,5,2118.93,25,218,423.78599999999994,4,2,1,7,New / Promising,2
13634,2011-11-06 13:40:00,2011-01-16 15:30:00,5,1547.3600000000001,33,293,309.47200000000004,3,2,2,7,Needs Attention,3
13635,2011-10-03 10:55:00,2011-10-03 10:55:00,1,1071.03,68,0,1071.03,3,4,2,9,Needs Attention,4
13636,2011-11-03 10:30:00,2011-02-27 14:29:00,5,949.12,37,248,189.824,3,2,2,7,Needs Attention,4
13637,2011-10-18 13:32:00,2011-04-27 13:06:00,3,804.3,52,174,268.09999999999997,3,2,3,8,Needs Attention,5
13638,2011-11-24 10:38:00,2011-11-24 10:38:00,1,122.64,16,0,122.64,4,4,5,13,Champions,10
13639,2011-09-26 13:36:00,2011-09-26 13:36:00,1,1033.34,74,0,1033.34,2,4,2,8,At Risk,4
13642,2011-05-08 12:34:00,2011-05-08 12:34:00,1,312.28,216,0,312.28,1,4,4,9,Can't Lose Them,8
13643,2011-11-08 15:37:00,2011-06-07 11:40:00,3,519.44,31,154,173.14666666666668,4,2,3,9,New / Promising,6
13644,2011-11-23 14:07:00,2011-08-26 11:53:00,4,2624.26,16,89,656.065,4,2,1,7,New / Promising,2
13645,2011-08-11 16:11:00,2011-08-11 16:11:00,1,252.1,120,0,252.1,2,4,4,10,Can't Lose Them,8
13647,2011-11-30 12:00:00,2011-04-19 09:49:00,4,1648.1200000000001,10,225,412.03000000000003,5,2,2,9,New / Promising,3
13649,2011-03-28 11:51:00,2010-12-08 14:46:00,2,346.6,257,109,173.3,1,3,4,8,At Risk,8
13650,2011-11-23 12:22:00,2011-03-17 12:37:00,6,1836.34,17,250,306.0566666666667,4,1,2,7,New / Promising,3
13651,2011-11-04 14:59:00,2011-10-31 12:11:00,2,94.2,35,4,47.1,3,3,5,11,Needs Attention,10
13652,2011-10-25 08:51:00,2010-12-06 09:21:00,3,1095.08,46,322,365.02666666666664,3,2,2,7,Needs Attention,4
13654,2011-10-27 16:24:00,2011-03-11 12:54:00,6,2707.33,43,230,451.22166666666664,3,1,1,5,Needs Attention,2
13655,2011-08-17 14:25:00,2011-04-12 09:53:00,2,932.97,114,127,466.485,2,3,3,8,At Risk,5
13656,2011-06-28 10:31:00,2011-01-06 15:42:00,2,379.65,165,172,189.825,2,3,4,9,At Risk,7
13657,2011-11-29 12:32:00,2011-05-22 12:35:00,2,382.14,11,190,191.07,5,3,4,12,Needs Attention,7
13658,2011-11-30 10:13:00,2011-05-19 17:15:00,5,2639.17,10,194,527.8340000000001,5,2,1,8,New / Promising,2
13659,2011-05-18 12:37:00,2011-01-23 12:08:00,2,1563.0,206,115,781.5,1,3,2,6,At Risk,3
13662,2011-09-15 12:04:00,2011-03-25 13:23:00,3,881.26,86,173,293.75333333333333,2,2,3,7,Lost / Low Value,5
13663,2011-06-13 15:44:00,2011-06-13 15:44:00,1,189.47,179,0,189.47,1,4,5,10,Can't Lose Them,9
13666,2011-10-10 15:39:00,2011-02-25 13:05:00,3,84.65,60,227,28.21666666666667,3,2,5,10,Needs Attention,10
13667,2011-07-13 15:42:00,2011-07-13 15:42:00,1,299.05,149,0,299.05,2,4,4,10,Can't Lose Them,8
13668,2011-12-07 12:11:00,2010-12-12 12:35:00,21,6309.83,3,359,300.46809523809526,5,1,1,7,New / Promising,1
13669,2011-10-20 09:32:00,2011-07-13 11:44:00,2,218.55,51,98,109.275,3,3,5,11,Needs Attention,9
13670,2011-09-25 15:25:00,2011-09-25 15:25:00,1,349.7,75,0,349.7,2,4,4,10,Can't Lose Them,8
13672,2011-02-11 13:53:00,2011-01-11 13:54:00,2,186.39000000000001,301,30,93.19500000000001,1,3,5,9,At Risk,9
13673,2011-11-21 12:11:00,2011-11-07 15:40:00,2,387.44,19,13,193.72,4,3,4,11,Needs Attention,7
13675,2011-07-11 12:57:00,2011-02-28 12:14:00,2,486.82000000000005,151,133,243.41000000000003,2,3,4,9,At Risk,7
13678,2011-07-11 10:14:00,2011-07-11 10:14:00,1,232.6,152,0,232.6,2,4,5,11,Can't Lose Them,9
13680,2011-12-08 13:47:00,2011-01-04 14:12:00,4,3719.12,1,337,929.78,5,2,1,8,New / Promising,1
13681,2011-11-22 11:13:00,2011-07-07 15:21:00,4,827.83,18,137,206.9575,4,2,3,9,New / Promising,5
13682,2011-06-05 14:06:00,2011-06-05 14:06:00,1,59.5,187,0,59.5,1,4,5,10,Can't Lose Them,10
13684,2011-02-27 10:13:00,2011-02-27 10:13:00,1,65.13,286,0,65.13,1,4,5,10,Can't Lose Them,10
13685,2011-12-07 11:41:00,2011-10-10 12:59:00,7,3119.44,3,57,445.63428571428574,5,1,1,7,New / Promising,2
13686,2011-06-10 09:10:00,2011-06-10 09:10:00,1,72.0,183,0,72.0,1,4,5,10,Can't Lose Them,10
13689,2011-10-07 13:21:00,2011-10-07 13:21:00,1,910.0,63,0,910.0,3,4,3,10,Needs Attention,5
13690,2011-10-11 15:03:00,2011-10-11 15:03:00,1,172.25,59,0,172.25,3,4,5,12,Needs Attention,9
13692,2011-11-15 11:17:00,2011-04-17 12:57:00,3,1488.32,25,211,496.1066666666666,4,2,2,8,New / Promising,3
13694,2011-12-06 09:32:00,2010-12-01 12:12:00,50,65039.62,4,369,1300.7924,5,1,1,7,New / Promising,1
13695,2011-11-08 14:26:00,2011-03-25 11:31:00,15,2504.13,31,228,166.942,4,1,1,6,New / Promising,2
13697,2011-11-01 09:14:00,2011-11-01 09:14:00,1,151.29999999999998,39,0,151.29999999999998,3,4,5,12,Needs Attention,10
13699,2011-07-07 16:51:00,2011-07-07 16:51:00,1,308.58000000000004,155,0,308.58000000000004,2,4,4,10,Can't Lose Them,8
13700,2011-11-13 13:00:00,2011-01-16 13:18:00,10,2248.63,26,300,224.863,4,1,1,6,New / Promising,2
13703,2011-01-25 13:10:00,2011-01-25 13:10:00,1,99.5,318,0,99.5,1,4,5,10,Can't Lose Them,10
13704,2011-12-04 15:13:00,2011-09-12 14:40:00,9,2308.06,5,83,256.4511111111111,5,1,1,7,New / Promising,2
13705,2011-12-02 12:32:00,2010-12-01 10:29:00,3,711.86,8,366,237.28666666666666,5,2,3,10,New / Promising,5
13706,2011-02-10 09:21:00,2011-02-10 09:21:00,1,330.79,303,0,330.79,1,4,4,9,Can't Lose Them,8
13707,2011-03-17 18:03:00,2011-01-28 13:27:00,2,806.41,267,48,403.205,1,3,3,7,At Risk,5
13708,2011-03-13 13:46:00,2011-03-13 13:46:00,1,285.33,271,0,285.33,1,4,4,9,Can't Lose Them,8
13709,2011-12-06 10:28:00,2011-01-28 14:57:00,13,6307.650000000001,4,311,485.2038461538462,5,1,1,7,New / Promising,1
13710,2011-11-08 08:16:00,2011-11-08 08:16:00,1,180.48,32,0,180.48,4,4,5,13,Champions,9
13711,2011-05-05 10:31:00,2011-05-05 10:29:00,2,252.06,219,0,126.03,1,3,4,8,At Risk,8
13712,2011-04-07 12:33:00,2011-04-07 12:33:00,1,228.84,247,0,228.84,1,4,5,10,Can't Lose Them,9
13715,2011-03-03 19:21:00,2010-12-02 08:52:00,5,1077.39,281,91,215.478,1,2,2,5,Lost / Low Value,4
13716,2011-03-15 13:49:00,2011-03-15 13:49:00,1,138.28,269,0,138.28,1,4,5,10,Can't Lose Them,10
13717,2011-11-07 14:13:00,2011-02-14 13:21:00,6,1445.01,32,266,240.835,4,1,2,7,New / Promising,3
13718,2011-04-07 13:24:00,2011-02-17 11:58:00,2,306.55,246,49,153.275,1,3,4,8,At Risk,8
13719,2011-11-24 15:26:00,2011-04-19 13:56:00,5,1041.68,15,219,208.336,4,2,2,8,New / Promising,4
13720,2011-08-15 12:46:00,2011-03-30 09:17:00,4,799.9,117,138,199.975,2,2,3,7,Lost / Low Value,5
13721,2011-11-03 14:05:00,2011-11-03 14:05:00,1,524.14,36,0,524.14,3,4,3,10,Needs Attention,6
13722,2011-07-31 12:44:00,2011-03-02 11:43:00,3,2375.41,132,151,791.8033333333333,2,2,1,5,Lost / Low Value,2
13723,2011-05-06 17:04:00,2011-05-06 17:04:00,1,199.85000000000002,217,0,199.85000000000002,1,4,5,10,Can't Lose Them,9
13725,2011-10-21 10:03:00,2011-02-04 12:18:00,8,1980.56,50,258,247.57,3,1,2,6,Needs Attention,3
13726,2011-11-01 10:49:00,2011-08-31 11:06:00,2,1079.6599999999999,39,61,539.8299999999999,3,3,2,8,Needs Attention,4
13727,2011-11-11 09:46:00,2011-11-06 12:16:00,2,333.48,29,4,166.74,4,3,4,11,Needs Attention,8
13728,2011-11-03 10:49:00,2011-02-02 12:09:00,6,1016.14,37,273,169.35666666666665,3,1,2,6,Needs Attention,4
13730,2011-07-27 08:35:00,2011-07-01 12:47:00,2,752.6,136,25,376.3,2,3,3,8,At Risk,5
13731,2011-05-04 14:33:00,2011-04-07 10:10:00,2,610.59,219,27,305.295,1,3,3,7,At Risk,6
13732,2011-11-11 15:49:00,2011-11-11 15:49:00,1,491.86,28,0,491.86,4,4,3,11,Loyal,6
13735,2011-11-15 11:14:00,2011-04-19 13:49:00,4,2883.54,25,209,720.885,4,2,1,7,New / Promising,2
13736,2011-12-04 15:19:00,2011-03-24 13:04:00,2,729.8,5,255,364.9,5,3,3,11,Needs Attention,5
13737,2011-05-23 16:32:00,2011-05-23 16:32:00,1,339.59999999999997,200,0,339.59999999999997,1,4,4,9,Can't Lose Them,8
13739,2011-11-21 13:35:00,2011-11-21 13:35:00,1,216.9,18,0,216.9,4,4,5,13,Champions,9
13740,2011-04-13 10:32:00,2011-04-13 10:32:00,1,350.75,241,0,350.75,1,4,4,9,Can't Lose Them,7
13741,2011-09-29 09:19:00,2011-05-06 13:43:00,3,668.4300000000001,72,145,222.81000000000003,2,2,3,7,Lost / Low Value,6
13742,2011-11-23 11:07:00,2011-01-23 14:59:00,12,3107.87,17,303,258.9891666666667,4,1,1,6,New / Promising,2
13743,2011-12-07 10:09:00,2011-03-25 14:46:00,7,1341.6,3,256,191.65714285714284,5,1,2,8,New / Promising,4
13744,2011-09-05 15:19:00,2011-02-20 14:08:00,2,1080.52,95,197,540.26,2,3,2,7,At Risk,4
13745,2011-06-30 16:43:00,2011-06-30 16:43:00,1,300.04,162,0,300.04,2,4,4,10,Can't Lose Them,8
13747,2010-12-01 10:37:00,2010-12-01 10:37:00,1,79.6,374,0,79.6,1,4,5,10,Can't Lose Them,10
13748,2011-09-05 09:45:00,2010-12-01 09:00:00,5,948.25,96,278,189.65,2,2,2,6,Lost / Low Value,4
13750,2011-10-17 12:16:00,2011-01-07 11:49:00,5,1647.26,54,283,329.452,3,2,2,7,Needs Attention,3
13751,2011-02-24 15:56:00,2011-02-24 15:56:00,1,296.25,288,0,296.25,1,4,4,9,Can't Lose Them,8
13752,2011-08-07 14:16:00,2011-04-07 12:04:00,6,1175.38,124,122,195.89666666666668,2,1,2,5,Lost / Low Value,4
13753,2011-02-25 12:48:00,2011-02-25 12:48:00,1,741.26,288,0,741.26,1,4,3,8,At Risk,5
13754,2011-07-11 11:51:00,2011-01-26 14:58:00,2,282.59999999999997,152,165,141.29999999999998,2,3,4,9,At Risk,8
13755,2011-12-06 12:26:00,2011-10-07 15:45:00,9,2108.06,4,59,234.2288888888889,5,1,1,7,New / Promising,2
13756,2011-12-07 16:44:00,2010-12-07 11:41:00,14,5189.52,2,365,370.68,5,1,1,7,New / Promising,1
13758,2011-11-28 11:11:00,2010-12-01 12:08:00,7,3190.55,12,361,455.79285714285714,5,1,1,7,New / Promising,2
13759,2011-11-06 14:47:00,2011-09-29 15:40:00,2,659.4100000000001,33,37,329.70500000000004,3,3,3,9,Needs Attention,6
13760,2011-10-16 16:13:00,2011-03-28 12:52:00,2,286.79,54,202,143.395,3,3,4,10,Needs Attention,8
13761,2011-10-20 14:01:00,2011-06-13 08:43:00,2,1070.65,50,129,535.325,3,3,2,8,Needs Attention,4
13762,2011-05-05 09:15:00,2011-05-05 09:15:00,1,306.72,219,0,306.72,1,4,4,9,Can't Lose Them,8
13763,2011-10-07 15:13:00,2011-10-07 15:13:00,1,1714.96,63,0,1714.96,3,4,2,9,Needs Attention,3
13764,2011-09-30 12:03:00,2011-01-06 14:53:00,3,1519.42,71,266,506.47333333333336,3,2,2,7,Needs Attention,3
13767,2011-12-07 15:00:00,2010-12-01 10:47:00,37,17220.36,2,371,465.41513513513513,5,1,1,7,New / Promising,1
13769,2011-12-07 15:08:00,2010-12-07 13:28:00,10,2796.51,2,365,279.651,5,1,1,7,New / Promising,2
13771,2011-10-06 14:18:00,2011-04-06 15:47:00,4,2634.45,64,182,658.6125,3,2,1,6,Needs Attention,2
13772,2011-11-06 11:43:00,2011-04-14 12:31:00,3,1122.63,34,205,374.21000000000004,3,2,2,7,Needs Attention,4
13774,2011-09-19 12:06:00,2011-09-19 12:06:00,1,345.0,82,0,345.0,2,4,4,10,Can't Lose Them,8
13777,2011-12-09 12:25:00,2010-12-01 16:01:00,33,25977.16,1,372,787.1866666666666,5,1,1,7,New / Promising,1
13778,2011-08-28 15:25:00,2011-08-28 15:25:00,1,178.7,103,0,178.7,2,4,5,11,Can't Lose Them,9
13780,2011-12-02 13:49:00,2011-06-22 11:43:00,2,360.01,7,163,180.005,5,3,4,12,Needs Attention,7
13781,2011-04-03 12:08:00,2011-04-03 12:08:00,1,127.84,251,0,127.84,1,4,5,10,Can't Lose Them,10
13782,2011-11-27 11:54:00,2011-01-16 11:08:00,6,908.86,13,315,151.47666666666666,5,1,3,9,New / Promising,5
13784,2011-11-30 09:33:00,2011-01-11 14:38:00,11,2462.79,10,322,223.89,5,1,1,7,New / Promising,2
13786,2010-12-07 13:53:00,2010-12-07 13:53:00,1,230.39999999999998,367,0,230.39999999999998,1,4,5,10,Can't Lose Them,9
13787,2011-09-25 12:06:00,2010-12-10 14:45:00,2,309.04,76,288,154.52,2,3,4,9,At Risk,8
13790,2011-12-05 15:48:00,2011-12-05 15:48:00,1,348.8,4,0,348.8,5,4,4,13,Champions,8
13791,2011-08-04 11:44:00,2011-06-24 16:38:00,2,1516.0,128,40,758.0,2,3,2,7,At Risk,3
13792,2011-10-04 14:31:00,2011-02-25 14:03:00,2,195.55,66,221,97.775,3,3,5,11,Needs Attention,9
13798,2011-12-08 15:51:00,2010-12-02 17:24:00,57,37153.85,1,370,651.8219298245614,5,1,1,7,New / Promising,1
13799,2011-08-15 12:07:00,2011-02-18 14:18:00,2,688.86,117,177,344.43,2,3,3,8,At Risk,5
13800,2011-02-03 12:27:00,2011-02-03 12:27:00,1,558.32,310,0,558.32,1,4,3,8,At Risk,6
13801,2011-10-04 10:15:00,2011-10-04 10:15:00,1,324.8,67,0,324.8,3,4,4,11,Needs Attention,8
13802,2011-07-24 10:54:00,2011-02-01 12:03:00,3,4599.42,139,172,1533.14,2,2,1,5,Lost / Low Value,1
13803,2011-03-29 12:57:00,2011-03-29 12:57:00,1,277.07,255,0,277.07,1,4,4,9,Can't Lose Them,8
13804,2011-11-09 12:32:00,2011-02-23 09:09:00,7,2588.39,31,259,369.77,4,1,1,6,New / Promising,2
13805,2011-10-18 14:50:00,2011-08-02 15:29:00,2,924.6,52,76,462.3,3,3,3,9,Needs Attention,5
13806,2011-10-07 11:43:00,2011-10-07 11:43:00,1,256.38,64,0,256.38,3,4,4,11,Needs Attention,8
13807,2010-12-07 15:48:00,2010-12-07 15:48:00,1,112.6,367,0,112.6,1,4,5,10,Can't Lose Them,10
13808,2011-12-04 12:18:00,2011-09-04 12:07:00,5,1747.66,6,91,349.53200000000004,5,2,2,9,New / Promising,3
13809,2011-02-07 13:15:00,2011-02-07 13:15:00,1,155.05,305,0,155.05,1,4,5,10,Can't Lose Them,10
13810,2011-11-11 08:33:00,2011-10-14 12:57:00,3,1499.01,29,27,499.67,4,2,2,8,New / Promising,3
13811,2011-06-09 09:54:00,2011-04-14 18:40:00,3,814.5,184,55,271.5,1,2,3,6,Lost / Low Value,5
13812,2011-10-28 14:27:00,2011-08-26 12:54:00,3,539.0,42,63,179.66666666666666,3,2,3,8,Needs Attention,6
13813,2011-10-31 10:38:00,2011-07-28 10:33:00,4,1366.8600000000001,40,95,341.71500000000003,3,2,2,7,Needs Attention,3
13814,2011-09-08 13:48:00,2011-07-25 13:54:00,2,1579.12,92,44,789.56,2,3,2,7,At Risk,3
13815,2011-11-17 14:19:00,2011-01-25 12:16:00,4,4027.36,22,296,1006.84,4,2,1,7,New / Promising,1
13816,2011-11-16 08:38:00,2011-10-06 14:37:00,2,571.6700000000001,24,40,285.83500000000004,4,3,3,10,Needs Attention,6
13817,2011-11-10 17:49:00,2010-12-23 11:46:00,2,382.98,29,322,191.49,4,3,4,11,Needs Attention,7
13819,2011-02-11 10:38:00,2011-01-24 10:38:00,3,1140.35,302,18,380.1166666666666,1,2,2,5,Lost / Low Value,4
13821,2011-07-18 09:49:00,2011-03-23 11:30:00,2,385.64,145,116,192.82,2,3,4,9,At Risk,7
13822,2011-12-04 12:13:00,2011-10-30 15:55:00,2,632.0,6,34,316.0,5,3,3,11,Needs Attention,6
13823,2011-11-21 10:22:00,2011-09-09 10:42:00,2,957.66,19,72,478.83,4,3,2,9,Needs Attention,4
13824,2011-11-07 12:41:00,2011-02-02 13:07:00,5,1698.94,33,277,339.788,3,2,2,7,Needs Attention,3
13826,2011-06-16 13:48:00,2011-06-16 13:48:00,1,189.5,176,0,189.5,2,4,5,11,Can't Lose Them,9
13827,2011-10-13 12:38:00,2011-07-19 15:38:00,3,409.8,58,85,136.6,3,2,4,9,Needs Attention,7
13828,2011-11-17 16:02:00,2011-11-17 16:02:00,1,209.49,22,0,209.49,4,4,5,13,Champions,9
13831,2011-11-23 15:41:00,2010-12-05 12:13:00,6,2198.45,16,353,366.4083333333333,4,1,1,6,New / Promising,2
13832,2011-11-20 15:36:00,2011-11-20 15:36:00,1,52.199999999999996,19,0,52.199999999999996,4,4,5,13,Champions,10
13833,2011-07-03 13:27:00,2011-07-03 13:27:00,1,383.85,159,0,383.85,2,4,4,10,Can't Lose Them,7
13835,2011-11-14 15:37:00,2011-05-08 15:22:00,4,834.57,25,190,208.6425,4,2,3,9,New / Promising,5
13837,2011-05-12 12:10:00,2011-01-26 12:15:00,2,266.59000000000003,212,105,133.29500000000002,1,3,4,8,At Risk,8
13838,2011-12-04 11:00:00,2010-12-05 10:45:00,4,674.82,6,364,168.705,5,2,3,10,New / Promising,5
13841,2011-04-01 12:10:00,2011-04-01 12:10:00,1,85.0,253,0,85.0,1,4,5,10,Can't Lose Them,10
13842,2011-10-12 10:51:00,2010-12-08 10:39:00,9,3385.62,59,308,376.18,3,1,1,5,Needs Attention,2
13844,2011-11-28 13:21:00,2011-11-28 13:21:00,1,361.62,11,0,361.62,5,4,4,13,Champions,7
13845,2011-10-06 08:25:00,2011-10-06 08:25:00,1,312.98,65,0,312.98,3,4,4,11,Needs Attention,8
13846,2011-11-15 12:07:00,2010-12-14 16:07:00,3,865.0600000000001,25,335,288.35333333333335,4,2,3,9,New / Promising,5
13848,2011-09-08 12:58:00,2010-12-08 15:10:00,3,1255.0,92,273,418.3333333333333,2,2,2,6,Lost / Low Value,4
13849,2011-10-19 10:59:00,2011-06-22 10:11:00,2,1537.95,52,119,768.975,3,3,2,8,Needs Attention,3
13850,2011-08-02 14:04:00,2011-08-02 14:04:00,1,1595.48,129,0,1595.48,2,4,2,8,At Risk,3
13851,2011-09-05 12:36:00,2011-02-24 17:18:00,3,2651.46,96,192,883.82,2,2,1,5,Lost / Low Value,2
13853,2011-10-13 14:18:00,2011-10-13 14:18:00,1,1090.14,57,0,1090.14,3,4,2,9,Needs Attention,4
13854,2011-12-01 09:06:00,2010-12-09 10:48:00,25,8109.5199999999995,9,356,324.38079999999997,5,1,1,7,New / Promising,1
13856,2011-06-24 10:03:00,2011-05-20 13:13:00,3,388.5,169,34,129.5,2,2,4,8,Lost / Low Value,7
13858,2011-10-13 16:17:00,2011-10-13 16:17:00,1,216.17,57,0,216.17,3,4,5,12,Needs Attention,9
13859,2011-01-17 16:14:00,2011-01-17 16:14:00,1,201.16,326,0,201.16,1,4,5,10,Can't Lose Them,9
13860,2011-12-08 12:57:00,2011-09-14 09:27:00,5,1245.9,1,85,249.18,5,2,2,9,New / Promising,4
13862,2011-11-21 16:24:00,2011-01-11 15:13:00,8,2209.36,18,314,276.17,4,1,1,6,New / Promising,2
13863,2011-04-06 10:20:00,2011-04-06 10:20:00,1,305.78,248,0,305.78,1,4,4,9,Can't Lose Them,8
13865,2011-10-12 13:31:00,2011-02-23 12:04:00,4,501.56,58,231,125.39,3,2,3,8,Needs Attention,6
